    test-logloss-mean,  test-logloss-std,   train-logloss-mean, train-logloss-std
102,0.352781666667,0.00175207616526,0.346557333333,0.0015067011058
103,0.352629,0.00172410730525,0.346309333333,0.0015421574354
104,0.352562,0.00175408456657,0.346189,0.00150379675045
105,0.352391666667,0.00171284292592,0.345966666667,0.00155744605756
106,0.352301333333,0.0017021594781,0.345833666667,0.00158094177277
107,0.352176333333,0.00174400331294,0.345610333333,0.00150773833568
108,0.352048333333,0.00176039130751,0.345404333333,0.00149873754281
109,0.351870333333,0.0016615042047,0.345183,0.00162880651603
110,0.351785666667,0.00166015226879,0.345045333333,0.00162053331414
111,0.351663333333,0.00160621134627,0.344854,0.00171208488886
112,0.351530333333,0.00158732402349,0.344678,0.00173011117177
113,0.351359,0.00161332534433,0.344415,0.00170665891925
114,0.351312666667,0.00160778944171,0.344328333333,0.00171743225647
115,0.351140333333,0.0016074031507,0.344081,0.00172394199438
116,0.351078333333,0.0015967371592,0.343975666667,0.00173781593451
117,0.350927333333,0.0015353059051,0.343725666667,0.00180449334225
118,0.350794666667,0.00155914513614,0.343544666667,0.00177959496016
119,0.35066,0.0016062455188,0.343365666667,0.00173359017328
120,0.350543666667,0.00164737171141,0.343181666667,0.00166739823944
121,0.350380333333,0.00167332490038,0.342957333333,0.00166736645309
122,0.350225333333,0.00159617591623,0.342752333333,0.00175606384344
123,0.350066666667,0.00168243084718,0.342535,0.00165285591225
124,0.349988,0.00167528465243,0.342407333333,0.00167546219162
125,0.349825,0.00175279262892,0.342162,0.00160118039791
126,0.349705333333,0.00169399455594,0.341981,0.00166068801003
127,0.349634,0.00164856119086,0.341849666667,0.00173354441022
128,0.349537333333,0.0016180948331,0.341705,0.0017837518512
129,0.349415,0.00167422997226,0.341520666667,0.00171569273343
130,0.349352666667,0.00167554495281,0.341390333333,0.00172955607663
131,0.34919,0.00163510060853,0.341137666667,0.00177957866424
132,0.349026666667,0.00167287702942,0.340902666667,0.0017277145469
133,0.348924666667,0.00171279933313,0.340724,0.00168691493561
134,0.348792333333,0.00171819407777,0.340523333333,0.00168213878407
135,0.348736333333,0.00171828680829,0.340408666667,0.0016629524614
136,0.348693666667,0.00171193951087,0.340317,0.00168604329719
137,0.348586,0.00172152567993,0.340148,0.00167662577816
138,0.348546,0.00172169916071,0.340073666667,0.00168969116179
139,0.348387333333,0.00182850145079,0.339867,0.00159279063282
140,0.348263,0.00185466546849,0.339687,0.0015518146367
141,0.348145,0.00190724950299,0.339516333333,0.00149493842311
142,0.348058333333,0.00190792336208,0.339393666667,0.00149407950108
143,0.347963666667,0.00183400042409,0.339252666667,0.0015750708626
144,0.347900333333,0.00180350812462,0.339138,0.00161141263079
145,0.347785,0.00180320880654,0.338976666667,0.00161121100073
146,0.347615666667,0.00189579646118,0.338755333333,0.0015242548635
147,0.347512666667,0.00195763502443,0.338587666667,0.00145832422854
148,0.347462,0.00198155814113,0.338490666667,0.00141632537065
149,0.347410666667,0.00201965910215,0.338391666667,0.00135509146883
150,0.347297,0.00207339399697,0.338217666667,0.00128499969736
151,0.347177,0.00207790294929,0.338035666667,0.00125363081576
152,0.347109,0.00209445888,0.33792,0.00124910634722
153,0.347063,0.00215410491852,0.337828333333,0.00118014415315
154,0.347002333333,0.00217531642654,0.337726666667,0.00115284585073
155,0.346931,0.00218354314514,0.337591666667,0.00115135292398
156,0.346799,0.00217408984788,0.337392333333,0.00114427075273
157,0.346646,0.00216803244133,0.337178666667,0.00115319883609
158,0.346567666667,0.00216998084989,0.337050333333,0.00115387588395
159,0.34647,0.00213937794697,0.336898666667,0.00121171402934
160,0.346338,0.00207493437647,0.336694333333,0.00128243760949
161,0.346240333333,0.00202167823575,0.336551666667,0.00135517583935
162,0.346141,0.00204160574059,0.336377,0.00132465718836
163,0.346079333333,0.00200482290711,0.336242,0.0013667635738
164,0.346031333333,0.00200922478141,0.336139,0.00136684771159
165,0.345938666667,0.00200880351343,0.336008333333,0.00136840450485
166,0.345887666667,0.00198864649671,0.335887,0.00138037845052
167,0.345812666667,0.00194351868756,0.335726333333,0.00144095392786
168,0.345728,0.00197763040025,0.335584,0.00137843848853
169,0.345654666667,0.00192036217649,0.335454333333,0.00144562727638
170,0.345538333333,0.00194295210669,0.335268333333,0.00141142063972
171,0.345514,0.0019412887472,0.335201666667,0.00139817627247
172,0.345479333333,0.00194898423687,0.335106666667,0.00138791554338
173,0.34539,0.00202124037825,0.334994333333,0.00131671316374
174,0.345331,0.00202445515304,0.334898333333,0.00133397709459
175,0.345205333333,0.00202309092452,0.334687666667,0.00133306272254
176,0.345121666667,0.00204487282952,0.334544333333,0.00130650279585
177,0.345060333333,0.00207405180477,0.334425333333,0.00128576108028
178,0.344987,0.00209657546172,0.334262333333,0.00127493799413
179,0.344931666667,0.00205716801021,0.334158666667,0.00131953080887
180,0.344849333333,0.00200380510252,0.333994,0.00137696211519
181,0.34481,0.0020042616263,0.333905333333,0.00139661169343
182,0.344742,0.00201319596662,0.333738666667,0.00139564186747
183,0.344691666667,0.00200255775336,0.333642333333,0.00140200150578
184,0.344626666667,0.00203600201921,0.33352,0.00139532385727
185,0.344578333333,0.00202558770621,0.333419,0.0014011354919
186,0.344482,0.00209229124805,0.333276333333,0.00131824487693
187,0.344426333333,0.00209470480551,0.333179,0.0013271495771
188,0.344348333333,0.00212034860865,0.333034666667,0.00127616360846
189,0.344273333333,0.00209928469299,0.332891333333,0.00129806531252
190,0.344217666667,0.00206820797364,0.332787,0.00132941190005
191,0.344122666667,0.00207671171701,0.332619666667,0.00130926858292
192,0.344102666667,0.00206722750455,0.332553333333,0.00131550607077
193,0.344039,0.00205490194413,0.332432333333,0.00135144005499
194,0.343990333333,0.00207740548655,0.332333333333,0.00131044123188
195,0.343954333333,0.00208288139098,0.332257333333,0.00126978668375
196,0.343874333333,0.00213917388,0.332101666667,0.0012036548047
197,0.343820333333,0.00215253592046,0.33198,0.00118165082265
198,0.343752333333,0.00215888386801,0.331848,0.00116339932955
199,0.343665333333,0.00213214169844,0.331688333333,0.00120575905093
200,0.343594333333,0.00213873254263,0.331554,0.00121801669392
201,0.343555,0.00213021610797,0.331438,0.00124064042602
202,0.343502,0.00213286724075,0.331331,0.00123034629272
203,0.343421333333,0.00219140158093,0.331197,0.00115151812839
204,0.343368,0.00221191063713,0.33108,0.00113304574783
205,0.343341666667,0.0021964350409,0.330997,0.00114278111057
206,0.343299666667,0.0022229543905,0.330884333333,0.00112304239556
207,0.343248,0.00222754768,0.330773,0.00112209209367
208,0.343233666667,0.00221506904833,0.330718666667,0.00114121582339
209,0.343224666667,0.00222893477299,0.330655666667,0.00113743727544
210,0.343225333333,0.0022276626515,0.330619,0.00112822545028
211,0.343167666667,0.00220007050392,0.330500333333,0.00116447451191
212,0.343100333333,0.00215297349935,0.330377333333,0.00121009154842
213,0.34304,0.00216197008922,0.33024,0.00118895780693
214,0.342991666667,0.00215855203525,0.330133333333,0.00121756186245
215,0.34292,0.00216314400815,0.329996,0.00120027857878
216,0.342883333333,0.00219559351632,0.329894666667,0.00115231284332
217,0.342842,0.00219800925081,0.329804,0.0011305435271
218,0.342809666667,0.00218741267762,0.329705666667,0.00112956402602
219,0.342797666667,0.00218414671872,0.329653333333,0.00114720888343
220,0.342750666667,0.00218215128307,0.329557,0.00115643158034
221,0.342692666667,0.00219789631744,0.329472,0.00113412021703
222,0.342633666667,0.00220712638716,0.329345,0.00114674408653
223,0.342555333333,0.00219653444215,0.329210666667,0.00116579310152
224,0.342530666667,0.00220459903132,0.329169,0.0011555624893
225,0.342456333333,0.00217176431093,0.329041666667,0.00119695678934
226,0.342420333333,0.00214374288467,0.328945333333,0.00121521749311
227,0.342353,0.00215762940902,0.328798333333,0.00120479523387
228,0.342291333333,0.00213371387231,0.328676666667,0.00124772121174
229,0.342275333333,0.00213571445241,0.328607666667,0.00124404831989
230,0.342218,0.00212230173789,0.328491,0.00126923283916
231,0.342187333333,0.00212969486599,0.328405666667,0.00128847748223
232,0.342136333333,0.00214019459136,0.32828,0.00128743957787
233,0.342091333333,0.00215701218252,0.328167666667,0.00126361764611
234,0.342059666667,0.00215077309098,0.328088333333,0.00126373159949
235,0.342023333333,0.00212766073946,0.328007666667,0.00131110496232
236,0.341978333333,0.00210609501738,0.327897333333,0.00137027718202
237,0.341958333333,0.00209600609626,0.327845333333,0.00138497324483
238,0.341929666667,0.0020902314598,0.327755666667,0.00140409456788
239,0.341919666667,0.00207603023956,0.327712333333,0.00141624770275
240,0.341879333333,0.00209245013216,0.327616666667,0.00138289800379
241,0.341859666667,0.00209249234699,0.327538,0.00140756337927
242,0.341825333333,0.00208723251114,0.327449,0.00141993403603
243,0.341804333333,0.00207322137961,0.327342,0.00143550432485
244,0.341765333333,0.00207440663538,0.327232333333,0.00144365608401
245,0.341708,0.00213492404236,0.327126666667,0.0013730106417
246,0.341681666667,0.00214120843347,0.327057666667,0.00135490130842
247,0.341660666667,0.00215122172007,0.326955333333,0.00135232376137
248,0.341614,0.00216181466982,0.326831666667,0.00136085496002
249,0.341594,0.00218155006055,0.326743333333,0.00133585461617
250,0.341564666667,0.00220295564085,0.326635,0.00132086865358
251,0.341546,0.00221624472175,0.326561333333,0.00128652874908
252,0.341506666667,0.00221526075716,0.326452333333,0.00127141662024
253,0.341448,0.00222997623306,0.326343666667,0.00126019848525
254,0.341402666667,0.00222804104291,0.326235333333,0.00125392087292
255,0.341381333333,0.00224440657834,0.326172333333,0.00121875136467
256,0.341328333333,0.00226353563161,0.326046666667,0.00119435794002
257,0.341301,0.0022408321371,0.325952,0.00121747470884
258,0.341293666667,0.00223449029734,0.325888,0.00122808170195
259,0.341219333333,0.00222722014079,0.325762,0.00123359988111
260,0.341196333333,0.00221797645514,0.325678666667,0.00124807407188
261,0.341184,0.00221977341186,0.325627,0.00123689611528
262,0.341125333333,0.00222743384987,0.325497,0.00123654707418
263,0.341107333333,0.00221759965328,0.325423666667,0.0012558103183
264,0.341072666667,0.00219916777188,0.325303666667,0.00126096321208
265,0.341052,0.00221167945236,0.325189666667,0.00125471918062
266,0.341018,0.0021986624722,0.325095666667,0.00129596870676
267,0.341003333333,0.00219981125453,0.324993333333,0.001288739522
268,0.340987,0.00219477743746,0.324906333333,0.00131771527864
269,0.340968666667,0.0021866498475,0.324816333333,0.00134843324723
270,0.340935666667,0.00221302603288,0.324712,0.00133379558654
271,0.340896,0.00220930230314,0.324606,0.00132557333508
272,0.340848666667,0.00222475052284,0.324494,0.00130523893087
273,0.340784333333,0.00219683990212,0.324354333333,0.00130802964628
274,0.340755666667,0.00217516012182,0.324256333333,0.00135461540257
275,0.340701333333,0.00215620195921,0.324122666667,0.00138973722536
276,0.340664333333,0.00214175416164,0.324030333333,0.00140851631947
277,0.340643333333,0.00217373876586,0.323958666667,0.00137616625288
278,0.340628333333,0.00218421554695,0.323889,0.00138603920098
279,0.340614,0.00218469235058,0.323821333333,0.00137729114166
280,0.340583333333,0.00217543502674,0.323715666667,0.00140349690258
281,0.340541333333,0.00220312782703,0.323605666667,0.00136438125985
282,0.340516,0.00220953750817,0.323504666667,0.00133978414514
283,0.340480666667,0.00220595940327,0.323412666667,0.00136449876837
284,0.340425333333,0.00219446657654,0.323282333333,0.00138574272103
285,0.340415333333,0.00220270626478,0.323220666667,0.00135596394577
286,0.340408333333,0.002206597582,0.323159666667,0.00132975946029
287,0.340378,0.00222651251961,0.323078666667,0.00129589308544
288,0.340341333333,0.00226189453532,0.322979,0.00125467153736
289,0.340314666667,0.00227424556477,0.322895,0.00121098967791
290,0.340266,0.00227863526407,0.322782,0.00119510111148
291,0.34022,0.00230066700473,0.322672,0.00119166634033
292,0.340168666667,0.00230333762662,0.322557333333,0.00119370832097
293,0.340134666667,0.00229607205655,0.322480333333,0.00119978785162
294,0.340104,0.00231543746766,0.322406,0.00119319766454
295,0.340069333333,0.00231384835765,0.322337,0.00119158745657
296,0.340067333333,0.00231993424236,0.322279333333,0.00120539490993
297,0.340038666667,0.00229570357165,0.322186,0.00123943320379
298,0.340019,0.00230047516831,0.322112333333,0.00121061481166
299,0.340008666667,0.0023047189754,0.322074,0.0011976496427
300,0.339963333333,0.00230914967514,0.321958666667,0.00120471305943
301,0.339955666667,0.0023122037588,0.321887333333,0.00122871052553
302,0.339929,0.00231223830952,0.321793666667,0.00123229605029
303,0.339927,0.00231355873061,0.321769,0.00122605165742
304,0.339912,0.0023215237812,0.321702,0.00118829036855
305,0.339904,0.00231644612859,0.321630666667,0.00117070358712
306,0.339885333333,0.00231516829242,0.321536666667,0.00115914920907
307,0.339878333333,0.00231378554658,0.321466333333,0.00118059655354
308,0.339859666667,0.00231739758254,0.321407666667,0.00118492203213
309,0.339836,0.0023268563915,0.321315666667,0.00118833674614
310,0.339817666667,0.00232116828822,0.321251,0.00119683833495
311,0.339780666667,0.00231472407763,0.321140666667,0.00119710911041
312,0.339733666667,0.00230615080937,0.321035,0.00123752764279
313,0.339733333333,0.00230806763814,0.320996,0.00123530751907
314,0.339718666667,0.00230406370475,0.320917333333,0.00122904850279
315,0.339692333333,0.00232240167834,0.320836666667,0.00119291948131
316,0.339692,0.00232450553882,0.320784666667,0.00118457456029
317,0.33968,0.00233265356765,0.320719666667,0.00114162875849
318,0.339661666667,0.00234328605927,0.320649333333,0.00110470518943
319,0.339631666667,0.00236889880653,0.320563666667,0.0010674484635
320,0.339595,0.00235970859783,0.320473,0.00108695568754
321,0.339567333333,0.00232610551972,0.320381333333,0.00110653975176
322,0.339556333333,0.0023253486238,0.32033,0.00110878882871
323,0.339532666667,0.00231956351258,0.320261,0.00114417160718
324,0.339509333333,0.0023273625034,0.32018,0.00113748347973
325,0.339491666667,0.00232384599796,0.320099666667,0.00115268536711
326,0.339488,0.00232582558819,0.320054333333,0.00115307540468
327,0.339482333333,0.00232831503214,0.319990333333,0.00115456379449
328,0.339461333333,0.00232372837388,0.319894666667,0.0011684446452
329,0.339446,0.00230232360888,0.319819333333,0.00121499529034
330,0.339433666667,0.00230040957706,0.319778333333,0.00123134759061
331,0.339423666667,0.00230932549075,0.319709333333,0.00120337202154
332,0.339407333333,0.00231767934701,0.319621333333,0.00118317717279
333,0.339393333333,0.002316115474,0.319572,0.00119372554076
334,0.339389666667,0.00231072244595,0.319495,0.00120659935356
335,0.339365333333,0.00230882485742,0.319422333333,0.00120400701364
336,0.339331333333,0.0023205525683,0.319321333333,0.00120429712096
337,0.339308666667,0.00232608316465,0.319244666667,0.00120436050343
338,0.339274,0.00234662495228,0.319163666667,0.001162132905
339,0.339256666667,0.00235337464553,0.319103666667,0.00113755068263
340,0.339215333333,0.00238091387683,0.318994,0.00111744380918
341,0.339206333333,0.00237394416297,0.318914,0.00112789390754
342,0.339186,0.00236452207997,0.318828,0.00114731105925
343,0.339148,0.00236708526814,0.318747,0.00114817623502
344,0.339133666667,0.00236596905211,0.318689,0.00115768389468
345,0.339127666667,0.00235957769291,0.318616333333,0.00114144654812
346,0.339109,0.00236302955264,0.318538333333,0.00113942977942
347,0.339099,0.0023762257188,0.318501666667,0.0011129688026
348,0.339069,0.00234413921657,0.318420333333,0.00116304838917
349,0.339052333333,0.00233342842663,0.318330333333,0.00118820041332
350,0.339018333333,0.0023138276129,0.318240666667,0.00122516729016
351,0.339005,0.00231057005953,0.318176,0.00123382440674
352,0.338993333333,0.00230284263948,0.318101666667,0.00122104991253
353,0.338969,0.00229023899772,0.318010333333,0.00121770284644
354,0.338945333333,0.00228186025475,0.317925,0.00123485248782
355,0.338933333333,0.00227666339678,0.317858333333,0.00123895179711
356,0.338895666667,0.00224296297091,0.317781,0.00128492204692
357,0.338879333333,0.00224210278286,0.317681666667,0.00127623857052
358,0.338862666667,0.0022368224983,0.317609333333,0.0013081315768
359,0.338859,0.0022340520734,0.317556666667,0.00131054831612
360,0.338837333333,0.00225774759932,0.317469666667,0.00129831720144
361,0.338799666667,0.00227715177848,0.317379666667,0.00124725200162
362,0.338784,0.00226970541407,0.317312666667,0.00125578058947
363,0.338768333333,0.00227099425118,0.317233333333,0.00125832940397
364,0.338758666667,0.00227266016426,0.317179666667,0.00127540485947
365,0.338724666667,0.00229613448116,0.317083666667,0.00127071012517
366,0.338696333333,0.00228944044595,0.316997,0.00125424426117
367,0.338681333333,0.00229605013495,0.316925666667,0.0012798339302
368,0.338661333333,0.00227392675539,0.316843666667,0.00132158852228
369,0.338632,0.0022624015264,0.316767,0.00133295636338
370,0.338619666667,0.00228160474715,0.316708,0.00129344191984
371,0.338596,0.00229891510645,0.316630666667,0.00126557189532
372,0.338593,0.00230409953489,0.316576,0.00126312337745
373,0.338578666667,0.00230067603591,0.316507333333,0.00127779349749
374,0.338571,0.00229699325206,0.316458,0.0012708495846
375,0.338571333333,0.00230338277805,0.316399666667,0.00129305048453
376,0.338559,0.00230006217307,0.316344,0.0013018988696
377,0.338539,0.00228232381576,0.316261333333,0.00133169098851
378,0.338524666667,0.00227900363219,0.316215333333,0.00133623284731
379,0.338497333333,0.00227643908086,0.316143333333,0.00134705662671
380,0.338480666667,0.00228749562234,0.316078333333,0.00133660174406
381,0.338477,0.00229023768781,0.316017,0.00131496717323
382,0.338463,0.00230071771411,0.315962666667,0.00129930964576
383,0.338443,0.0023025213716,0.315882666667,0.0012835592009
384,0.338424333333,0.00230205275545,0.315819333333,0.00128793331435
385,0.338412333333,0.00230539155508,0.315738666667,0.00131494545726
386,0.338396,0.00230988585577,0.315676333333,0.00130334577999
387,0.338376,0.00231457526701,0.315593333333,0.00130040771384
388,0.338355666667,0.00229878610479,0.315508,0.00132297341873
389,0.338340333333,0.00228809459789,0.315447333333,0.00135974074326
390,0.338323666667,0.0022799140822,0.315388666667,0.00138158757313
391,0.338307,0.00228345921794,0.315306666667,0.00140912604909
392,0.338297333333,0.00228825265699,0.315248666667,0.00141456102339
393,0.338278,0.00227840309574,0.315177333333,0.00143034549051
394,0.338267666667,0.00226791010012,0.315133666667,0.00146541469292
395,0.338254,0.00224792986249,0.315083666667,0.00149431240226
396,0.338222666667,0.00225353593764,0.315016333333,0.00146968053974
397,0.338214666667,0.00226807559153,0.314943666667,0.00144969567688
398,0.338206333333,0.00227733796838,0.314871666667,0.00143386246047
399,0.338198333333,0.00226672338164,0.314777333333,0.00144387357095
400,0.338176333333,0.00226954934342,0.314680666667,0.00145482056931
401,0.338152333333,0.00227442437162,0.314587666667,0.00143873377971
402,0.338128333333,0.00227666603221,0.314491666667,0.00142870951872
403,0.338091333333,0.00230166813903,0.314411333333,0.0013930566711
404,0.338080333333,0.0023008688697,0.314336,0.00139508566045
405,0.338081333333,0.0023045752079,0.314264666667,0.00139416912731
406,0.338072666667,0.00230825191192,0.314199666667,0.00139738263272
407,0.338060666667,0.00231535632007,0.314142333333,0.00138810094093
408,0.338041,0.002326564993,0.314070666667,0.00138433867083
409,0.338041,0.0023136866685,0.313992,0.00138112297304
410,0.338022666667,0.0023159087969,0.313922333333,0.00139651001508
411,0.338020333333,0.00231137395407,0.313882666667,0.0014070281526
412,0.338020333333,0.00230880811002,0.313867666667,0.00141575853246
413,0.338016666667,0.00230376132058,0.313843333333,0.00141257361657
414,0.338007333333,0.00230824815727,0.313760666667,0.00141098224258
415,0.338002333333,0.00231112733434,0.313713,0.00140937030857
416,0.337996333333,0.00230611452929,0.313636333333,0.00141750822063
417,0.337984,0.00230818890042,0.313582666667,0.00140816436856
418,0.337963,0.00231132919911,0.313518,0.00138325292939
419,0.337948,0.00232415418307,0.313469666667,0.00137025942394
420,0.337950333333,0.00231970031589,0.313437333333,0.00136834750297
421,0.337949666667,0.00231884631276,0.313396,0.00136465600061
422,0.337941666667,0.00232194248182,0.313339,0.00135031625925
423,0.337915,0.00233021558373,0.313246,0.00134021291841
424,0.337895333333,0.00235397710741,0.313183,0.00131930082493
425,0.337881333333,0.00237374589111,0.313124333333,0.0012920604561
426,0.337880333333,0.00237234515945,0.313064333333,0.00128037294914
427,0.337864333333,0.00238527012214,0.312994666667,0.0012627410221
428,0.337858333333,0.00238362543665,0.312947666667,0.00127568552377
429,0.337843,0.00237494182385,0.312860666667,0.00128028182661
430,0.337795,0.00240975807914,0.312767333333,0.00123986836219
431,0.337785,0.00240816984451,0.312708666667,0.00122927358857
432,0.337770666667,0.00239883754255,0.312660333333,0.00124398186839
433,0.337759,0.00240466435634,0.312583333333,0.00124066711445
434,0.337750666667,0.00240851078931,0.312499333333,0.00122724225626
435,0.337736,0.00240782488289,0.312432666667,0.00121262286892
436,0.337729666667,0.00240189568651,0.312375333333,0.00122447821087
437,0.337725666667,0.00240016809597,0.312346333333,0.00122607132292
438,0.337712,0.00240094995089,0.312305333333,0.00122148115918
439,0.337689333333,0.00240745430325,0.312230666667,0.00122775929599
440,0.337682666667,0.00240799312476,0.312175333333,0.00123268604636
441,0.337649666667,0.00240637768348,0.312083333333,0.0012230787201
442,0.337633666667,0.00240451136177,0.312020333333,0.00121088544279
443,0.337630666667,0.00240590029349,0.311967,0.00120955887276
444,0.337623666667,0.00241370328656,0.311916666667,0.0011696422055
445,0.337613666667,0.00241938784728,0.311848666667,0.00113326705689
446,0.337599,0.00243225122058,0.311782666667,0.00111582147118
